Mes	Año	Descripción Centro	Organismo	Número Contrato	Número Expediente	Descripcion	Tipo Contrato	Procedimiento Adjudicación	Artículo	Apartado	Criterios Adjudicación	Plazo	Empresa	NIF/CIF Adjudicatario	Fecha Adjudicación	Fecha Formalización	Número Derivado	Objeto Derivado	Presupuesto Total	Importe Adjudicación	Plazo Derivado	Fecha Aprobación Derivado	Fecha Formalización Derivado	Id
Diciembre	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA	201300701	135/2013/00149	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REFORMA, REPARACIÓN, CONSERVACIÓN Y DEMOLICIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES, PATRIMONIALES Y AQUELLOS QUE ESTÉN SUJETOS A CUALQUIER TIPO DE USO DEL AYUNTAMIENTO DE MADRID.	Obras	Abierto			Pluralidad de criterios	24	FCC CONSTRUCCION; S.A.	A28854727	19/11/2013	10/12/2013	55	OBRAS DE REFORMA DE EDIFICIO ED-70 JUNTO A LA CRUZ ROJA (RECINTOS FERIALES CASA DE CAMPO). EXPTE.: 135/2013/00149 AM2-R058	189717	189.717,15 €	1,5	05/11/2015	05/11/2015	1776
Diciembre	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA	201300701	135/2013/00149	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REFORMA, REPARACIÓN, CONSERVACIÓN Y DEMOLICIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES, PATRIMONIALES Y AQUELLOS QUE ESTÉN SUJETOS A CUALQUIER TIPO DE USO DEL AYUNTAMIENTO DE MADRID.	Obras	Abierto			Pluralidad de criterios	24	FCC CONSTRUCCION; S.A.	A28854727	19/11/2013	10/12/2013	56	OBRAS DE REPARACIÓN DE SANEAMIENTO Y REFORMA INTERIOR EN EL VIVERO ESTUFAS DEL PARQUE DEL RETIRO (EXPTE.: 135/2013/00149  AM2-R056)	29988	29.987,70 €	1,5	02/11/2015	05/11/2015	1777
Diciembre	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA	201300701	135/2013/00149	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REFORMA, REPARACIÓN, CONSERVACIÓN Y DEMOLICIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES, PATRIMONIALES Y AQUELLOS QUE ESTÉN SUJETOS A CUALQUIER TIPO DE USO DEL AYUNTAMIENTO DE MADRID.	Obras	Abierto			Pluralidad de criterios	24	FCC CONSTRUCCION; S.A.	A28854727	19/11/2013	10/12/2013	57	OBRAS DE INSTALACIÓN DE LÍNEA DE VIDA EN CENTRO DE ALZHEIMER DOCTOR SALGADO ALBA EN CALLE GENERAL RICARDOS, Nº 14. EXPTE.: 135/2013/00149-AM2-R057	14959	14.958,79 €	1	02/11/2015	05/11/2015	1778
Diciembre	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA	201300701	135/2013/00149	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REFORMA, REPARACIÓN, CONSERVACIÓN Y DEMOLICIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES, PATRIMONIALES Y AQUELLOS QUE ESTÉN SUJETOS A CUALQUIER TIPO DE USO DEL AYUNTAMIENTO DE MADRID.	Obras	Abierto			Pluralidad de criterios	24	FCC CONSTRUCCION; S.A.	A28854727	19/11/2013	10/12/2013	58	PROYECTO DE GRADERÍO FIJO EN EL PABELLÓN DE ATLETISMO GALLUR, EN CALLE GALLUR S/N (CONTRATO DERIVADO 135/2013/00149-AM2-R063)	1311586	1.311.585,76 €	3	02/12/2015	11/12/2015	1779
Diciembre	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA	201300701	135/2013/00149	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REFORMA, REPARACIÓN, CONSERVACIÓN Y DEMOLICIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES, PATRIMONIALES Y AQUELLOS QUE ESTÉN SUJETOS A CUALQUIER TIPO DE USO DEL AYUNTAMIENTO DE MADRID.	Obras	Abierto			Pluralidad de criterios	24	FCC CONSTRUCCION; S.A.	A28854727	19/11/2013	10/12/2013	59	OBRAS DE  “REFORMA DE CARPINTERÍA Y DIVISIONES INTERIORES EN EL EDIFICIO DE CHOPERA, 41” (EXPTE. 135/2013/00149-AM2-R062)	346071	346.070,65 €	3	26/11/2015	30/11/2015	1780
Diciembre	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA	201300701	135/2013/00149	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REFORMA, REPARACIÓN, CONSERVACIÓN Y DEMOLICIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES, PATRIMONIALES Y AQUELLOS QUE ESTÉN SUJETOS A CUALQUIER TIPO DE USO DEL AYUNTAMIENTO DE MADRID.	Obras	Abierto			Pluralidad de criterios	24	FCC CONSTRUCCION; S.A.	A28854727	19/11/2013	10/12/2013	60	PROYECTO DE DEMOLICIÓN DE EDIFICIO DE VESTUARIOS. AVENIDA LUSITANA Nº 90 EXPEDIENTE Nº: 135/2013/00149-AM2-R064	18179	18.178,73 €	1	03/12/2015	09/12/2015	1781
Diciembre	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA	201300701	135/2013/00149	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REFORMA, REPARACIÓN, CONSERVACIÓN Y DEMOLICIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES, PATRIMONIALES Y AQUELLOS QUE ESTÉN SUJETOS A CUALQUIER TIPO DE USO DEL AYUNTAMIENTO DE MADRID.	Obras	Abierto			Pluralidad de criterios	24	FCC CONSTRUCCION; S.A.	A28854727	19/11/2013	10/12/2013	61	OBRAS DE INSTALACIÓN DE PROTECCIÓN SOLAR MECANIZADA EN EL PASEO  DE LA CHOPERA, 41 EXPEDIENTE Nº: 135/2013/00149-AM2-R066	346485	346.485,36 €	4	02/12/2015	03/12/2015	1782
Diciembre	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA	201300701	135/2013/00149	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REFORMA, REPARACIÓN, CONSERVACIÓN Y DEMOLICIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES, PATRIMONIALES Y AQUELLOS QUE ESTÉN SUJETOS A CUALQUIER TIPO DE USO DEL AYUNTAMIENTO DE MADRID.	Obras	Abierto			Pluralidad de criterios	24	FCC CONSTRUCCION; S.A.	A28854727	19/11/2013	10/12/2013	62	ADAPTACIÓN DE ESPACIOS EN EL EDIFICIO DE LA CALLE BUSTAMANTE, 16	12687	12.687,19 €	1,5	02/12/2015	04/12/2015	1783
Diciembre	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA	201400580	135/2013/00291	ACUERDO MARCO DE SERVICIOS DE COORDINACIÓN EN MATERIA DE SEGURIDAD Y SALUD EN LAS OBRAS A EJECUTAR POR LA DIRECCIÓN GENERAL DE GESTIÓN Y DEFENSA DEL PATRIMONIO	Servicios	Abierto			Pluralidad de criterios	12	GESTION INTEGRAL DEL SUELO, S.L.	B81480352	24/06/2014	17/07/2014	61	TRABAJOS DE REDACCIÓN DE INFORMES DE LOS PLANES DE SEGURIDAD Y SALUD Y ACTIVIDADES DE COORDINACIÓN EN MATERIA DE SEGURIDAD Y SALUD EN LAS OBRAS:-OBRAS DE SUBSANACIÓN DE DEFICIENCIAS DE REVISIÓN DEL REBT EN EL CENTRO DE ATENCIÓN DE DROGODEPENDENCIAS, C/ ÁLVAREZ QUINTERO, 3.-OBRAS DE SUBSANACIÓN DE DEFICIENCIAS DE REVISIÓN DEL REBT EN LA BIBLIOTECA LA CHATA, C/ GENERAL RICARDOS, 252 B.-SUBSANACIÓN DE PATOLOGÍAS EN LA BIBLIOTECA MUNICIPAL FRANCISCO DE AYALA, BULEVAR INDALECIO PRIETO, 21.-DEMOLICIÓN CASETA DE VESTUARIOS DE LA ANTIGUA INSTALACIÓN DEPORTIVA, C/ VÍA LUSITANA, 90-92.-ADECUACIÓN DE ESPACIOS EN EDIFICIO, C/ BUSTAMANTE, 16.-REFORMA DE CARPINTERÍA Y DIVISIONES INTERIORES, Pº DE LA CHOPERA, 41.-REFORMA DEL GRADERÍO DE LA PISTA DE ATLETISMO DEL POLIDEPORTIVO GALLUR, C/ GALLUR S/N.	5437	5.436,86 €	4	17/11/2015	25/11/2015	1784
Diciembre	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA	201400580	135/2013/00291	ACUERDO MARCO DE SERVICIOS DE COORDINACIÓN EN MATERIA DE SEGURIDAD Y SALUD EN LAS OBRAS A EJECUTAR POR LA DIRECCIÓN GENERAL DE GESTIÓN Y DEFENSA DEL PATRIMONIO	Servicios	Abierto			Pluralidad de criterios	12	GESTION INTEGRAL DEL SUELO, S.L.	B81480352	24/06/2014	17/07/2014	62	TRABAJOS DE REDACCIÇPM DE INFORMES DE LOS PLANES DE SEGURIDAD Y SALUD Y ACTIVIDADES DE COORDINACIÓN EN MATERIA DE SEGURIDAD Y SALUD EN LAS OBRAS:-REFORMA DE CARPINTERÍA Y DIVISIONES INTERIORES EN EL EDIFICIO, Pº DE LA CHOPERA, 41.-ACCESIBILIDAD EN PLANTA 6ª, PLAZA DE CIBELES, 2.-ADAPTACIÓN DE ESPACIOS, C/ BUSTAMANTE, 16.-INSTALACIÓN DE PROTECCIÓN SOLAR MECANIZADA, Pº DE LA CHOPERA, 41.-OBRAS DE SUBSANACIÓN DE DEFICIENCIAS DE ITE EN LA CONSTRUCCIÓN EN EL PARQUE DE LAS CRUCES, C/ ROMPEDIZO, 15.	3894	3.893,97 €	5	25/11/2015	01/12/2015	1785
Diciembre	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA	201400580	135/2013/00291	ACUERDO MARCO DE SERVICIOS DE COORDINACIÓN EN MATERIA DE SEGURIDAD Y SALUD EN LAS OBRAS A EJECUTAR POR LA DIRECCIÓN GENERAL DE GESTIÓN Y DEFENSA DEL PATRIMONIO	Servicios	Abierto			Pluralidad de criterios	12	GESTION INTEGRAL DEL SUELO, S.L.	B81480352	24/06/2014	17/07/2014	63	TRBAJOS DE REDACCIÓN DE INFORMES DE LOS PLANES DE SEGURIDAD Y SALUD Y ACTIVIDADES DE COORDINACIÓN EN MATERIA DE SEGURIDAD Y SALUD EN LAS 19 OBRAS QUE FIGURAN EN EL DECRETO DE ADJUDICACIÓN DE ÉSTE  CONTRATO DERIVADO	16458	16.457,55 €	5	26/11/2015	30/11/2015	1786
Diciembre	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA	201400734	730/2014/00010	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DERIVADAS DE LAS INSPECCIONES TÉCNICAS Y LAS INSPECCIONES PERIÓDICAS OBLIGATORIAS, ESTABLECIDAS EN LA ORDENANZA DE CONSERVACIÓN, REHABILITACIÓN Y ESTADO RUINOSO DE LAS EDIFICACIONES Y EN EL REGLAMENTO ELECTROTÉCNICO DE BAJA TENSIÓN, EN LOS EDIFICIOS DE TITULARIDAD DEL AYUNTAMIENTO DE MADRID (4 LOTES), LOTE 3	Obras	Abierto			Pluralidad de criterios	18	UTE DURANTIA INFRAESTRUCTURAS, S.A. Y SERRAZAR, S.L. 	U87082228	28/08/2014	19/09/2014	11	DERIVADO SUBSANACIÓN DE ITE EN CANTÓN DE LIMPIEZA EN AVDA. PLANETARIO, 12 DISTRITO ARGANZUELA. (EXPD. 730/2014/00010 AM-ITE-203)	19822	19.822,32 €	1	16/11/2015	16/11/2015	1787
Diciembre	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA	201400734	730/2014/00010	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DERIVADAS DE LAS INSPECCIONES TÉCNICAS Y LAS INSPECCIONES PERIÓDICAS OBLIGATORIAS, ESTABLECIDAS EN LA ORDENANZA DE CONSERVACIÓN, REHABILITACIÓN Y ESTADO RUINOSO DE LAS EDIFICACIONES Y EN EL REGLAMENTO ELECTROTÉCNICO DE BAJA TENSIÓN, EN LOS EDIFICIOS DE TITULARIDAD DEL AYUNTAMIENTO DE MADRID (4 LOTES), LOTE 3	Obras	Abierto			Pluralidad de criterios	18	UTE DURANTIA INFRAESTRUCTURAS, S.A. Y SERRAZAR, S.L. 	U87082228	28/08/2014	19/09/2014	12	DERIVADO SUBSANACIÓN DE DEFICIENCIAS DETECTADAS EN LA ITE Y OCA DE EDIFICIO PLAZA DE LA VILLA Nº 5. DISTRITO CENTRO. (EXPD 730/2014/00010 AM-ITE-126)	336758	336.757,54 €	2	02/12/2015	04/12/2015	1788
Diciembre	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA	201400735	730/2014/00010	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DERIVADAS DE LAS INSPECCIONES TÉCNICAS Y LAS INSPECCIONES PERIÓDICAS OBLIGATORIAS, ESTABLECIDAS EN LA ORDENANZA DE CONSERVACIÓN, REHABILITACIÓN Y ESTADO RUINOSO DE LAS EDIFICACIONES Y EN EL REGLAMENTO ELECTROTÉCNICO DE BAJA TENSIÓN, EN LOS EDIFICIOS DE TITULARIDAD DEL AYUNTAMIENTO DE MADRID (4 LOTES), LOTE 4	Obras	Abierto			Pluralidad de criterios	18	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	28/08/2014	19/09/2014	21	CONTRATO DERIVADO SUBSANACIÓN DE ITE EN EL EVACUATORIO DE LA CASA DE CAMPO, EN PASEO DE MARÍA TERESA, 7. DISTRITO MONCLOA-ARAVACA (EXPD 730/2014/00010 AM-ITE-205)	9811	9.810,64 €	1	27/11/2015	30/11/2015	1789
Diciembre	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA	201400735	730/2014/00010	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DERIVADAS DE LAS INSPECCIONES TÉCNICAS Y LAS INSPECCIONES PERIÓDICAS OBLIGATORIAS, ESTABLECIDAS EN LA ORDENANZA DE CONSERVACIÓN, REHABILITACIÓN Y ESTADO RUINOSO DE LAS EDIFICACIONES Y EN EL REGLAMENTO ELECTROTÉCNICO DE BAJA TENSIÓN, EN LOS EDIFICIOS DE TITULARIDAD DEL AYUNTAMIENTO DE MADRID (4 LOTES), LOTE 4	Obras	Abierto			Pluralidad de criterios	18	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	28/08/2014	19/09/2014	22	CONTRATO DERIVADO SUBSANACIÓN DE DEFICIENCIAS DE ITE EN LOS VESTUARIOS DEL PARQUE DE LAS CRUCES EN C/ ROMPEDIZO 15. DISTRITO LATINA (EXPD 730/2014/00010 AM-ITE-209)	10998	10.998,30 €	1	26/11/2015	30/11/2015	1790
Diciembre	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA	201400771	730/2014/00010	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DERIVADAS DE LAS INSPECCIONES TÉCNICAS Y LAS INSPECCIONES PERIÓDICAS OBLIGATORIAS, ESTABLECIDAS EN LA ORDENANZA DE CONSERVACIÓN, REHABILITACIÓN Y ESTADO RUINOSO DE LAS EDIFICACIONES Y EN EL REGLAMENTO ELECTROTÉCNICO DE BAJA TENSIÓN, EN LOS EDIFICIOS DE TITULARIDAD DEL AYUNTAMIENTO DE MADRID (4 LOTES), LOTE 1	Obras	Abierto			Pluralidad de criterios	18	FCC CONSTRUCCION; S.A.	A28854727	28/08/2014	19/09/2014	21	SUBSANACIÓN DE DEFICIENCIAS DE ITE EN EL ANTIGUO MERCADO DE PUERTA BONITA. DISTRITO CARABANCHEL	349746	349.746,40 €	3	27/11/2015	02/12/2015	1791
Diciembre	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA	201400772	730/2014/00010	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DERIVADAS DE LAS INSPECCIONES TÉCNICAS Y LAS INSPECCIONES PERIÓDICAS OBLIGATORIAS, ESTABLECIDAS EN LA ORDENANZA DE CONSERVACIÓN, REHABILITACIÓN Y ESTADO RUINOSO DE LAS EDIFICACIONES Y EN EL REGLAMENTO ELECTROTÉCNICO DE BAJA TENSIÓN, EN LOS EDIFICIOS DE TITULARIDAD DEL AYUNTAMIENTO DE MADRID (4 LOTES), LOTE 2	Obras	Abierto			Pluralidad de criterios	18	UTE OBRASCÓN HUARTE LAÍN, S.A. Y PROMOCIONES, EDIFICIOS Y CONTRATAS, S.A.	U87080040	28/08/2014	19/09/2014	19	EXTERIOR DE LA CÚPULA DE LA MONTAÑA DE LOS GATOS PASEO FERNÁN NÚÑEZ, 30 PARQUE DE EL RETIRO. DISTRITO RETIRO	334822	334.821,64 €	4	27/11/2015	02/12/2015	1792
Diciembre	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE SALUD, SEGURIDAD Y EMERGENCIAS	201500832	145/2014/08266	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REFORMA, REPARACIÓN, CONSERVACIÓN  Y DEMOLICIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES,  INCLUIDOS LOS ESPACIOS LIBRES DE PARCELA, ADSCRITOS AL AREA DE GOBIERNO DE SEGURIDAD Y EMERGENCIAS DEL AYUNTAMIENTO DE MADRID, EN LOS QUE SE UBICAN LAS DISTINTAS DEPENDENCIAS DESTINADAS AL CUERPO DE BOMBEROS Y EL CENTRO INTEGRAL DE FORMACIÓN DE SEGURIDAD Y EMERGENCIAS (CIFSE)	Obras	Abierto			Pluralidad de criterios	12	FERROVIAL AGROMAN S.A.	A28019206	07/08/2015	21/09/2015	1	OBRAS DE SUBSANACIONES DE I.T.E. Y O.C.A. DE LA UNIDAD CONSTRUCTIVA DEL PARQUE 8 DE BOMBEROS, CALLE PIO FELIPE 24	161313	161.312,51 €	2	30/10/2015	17/11/2015	1793
Diciembre	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE SALUD, SEGURIDAD Y EMERGENCIAS	201500832	145/2014/08266	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REFORMA, REPARACIÓN, CONSERVACIÓN  Y DEMOLICIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES,  INCLUIDOS LOS ESPACIOS LIBRES DE PARCELA, ADSCRITOS AL AREA DE GOBIERNO DE SEGURIDAD Y EMERGENCIAS DEL AYUNTAMIENTO DE MADRID, EN LOS QUE SE UBICAN LAS DISTINTAS DEPENDENCIAS DESTINADAS AL CUERPO DE BOMBEROS Y EL CENTRO INTEGRAL DE FORMACIÓN DE SEGURIDAD Y EMERGENCIAS (CIFSE)	Obras	Abierto			Pluralidad de criterios	12	FERROVIAL AGROMAN S.A.	A28019206	07/08/2015	21/09/2015	2	OBRAS DE ADECUACIÓN Y REFORMA DEL CIFSE	532454	532.453,93 €	5	23/11/2015	01/12/2015	1794
Diciembre	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE SALUD, SEGURIDAD Y EMERGENCIAS	201500832	145/2014/08266	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REFORMA, REPARACIÓN, CONSERVACIÓN  Y DEMOLICIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES,  INCLUIDOS LOS ESPACIOS LIBRES DE PARCELA, ADSCRITOS AL AREA DE GOBIERNO DE SEGURIDAD Y EMERGENCIAS DEL AYUNTAMIENTO DE MADRID, EN LOS QUE SE UBICAN LAS DISTINTAS DEPENDENCIAS DESTINADAS AL CUERPO DE BOMBEROS Y EL CENTRO INTEGRAL DE FORMACIÓN DE SEGURIDAD Y EMERGENCIAS (CIFSE)	Obras	Abierto			Pluralidad de criterios	12	FERROVIAL AGROMAN S.A.	A28019206	07/08/2015	21/09/2015	3	OBRAS DE ADECUACIÓN  Y REFORMA DEL PARQUE DE BOMBEROS Nº 9, SITO EN LA AVENIDA DE MONFORTE DE LEMOS, 20 DE MADRID.	432534	432.534,20 €	6	03/12/2015	14/12/2015	1795
Diciembre	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD	201300388	195/2012/00002	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REPARACIÓN Y REFORMA DE APARCAMIENTOS PÚBLICOS DE CONCESIÓN MUNICIPAL	Obras	Abierto			Pluralidad de criterios	48	CONSTRUCCIONES SANCHEZ DOMINGUEZ - SANDO, S.A.	A29029428	30/04/2013	09/05/2013	62	63º CONTRATO DERIVADO DEL ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REPARACIÓN Y REFORMA DE APARCAMIENTOS PÚBLICOS DE CONCESIÓN MUNICIPAL (TRABAJO Nº 20/15 PAR NUESTRA SEÑORA DE GRACIA)	49465	49.464,97 €	1	13/11/2015	25/11/2015	1796
Diciembre	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD	201300388	195/2012/00002	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REPARACIÓN Y REFORMA DE APARCAMIENTOS PÚBLICOS DE CONCESIÓN MUNICIPAL	Obras	Abierto			Pluralidad de criterios	48	CONSTRUCCIONES SANCHEZ DOMINGUEZ - SANDO, S.A.	A29029428	30/04/2013	09/05/2013	63	64º CONTRATO DERIVADO DEL ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REPARACIÓN Y REFORMA DE APARCAMIENTOS PÚBLICOS DE CONCESIÓN MUNICIPAL (TRABAJO Nº 21/15 PAR ARROYO DE LA MEDIA LEGUA)	7523	7.522,90 €	0,7	13/11/2015	25/11/2015	1797
Diciembre	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD	201300388	195/2012/00002	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REPARACIÓN Y REFORMA DE APARCAMIENTOS PÚBLICOS DE CONCESIÓN MUNICIPAL	Obras	Abierto			Pluralidad de criterios	48	CONSTRUCCIONES SANCHEZ DOMINGUEZ - SANDO, S.A.	A29029428	30/04/2013	09/05/2013	64	62º CONTRATO DERIVADO DEL ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REPARACIÓN Y REFORMA DE APARCAMIENTOS PÚBLICOS DE CONCESIÓN MUNICIPAL (TRABAJO Nº 19/15 PAR RAMOS CARRIÓN)	29176	29.176,45 €	0,93	23/11/2015	01/12/2015	1798
Diciembre	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD	201300388	195/2012/00002	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REPARACIÓN Y REFORMA DE APARCAMIENTOS PÚBLICOS DE CONCESIÓN MUNICIPAL	Obras	Abierto			Pluralidad de criterios	48	CONSTRUCCIONES SANCHEZ DOMINGUEZ - SANDO, S.A.	A29029428	30/04/2013	09/05/2013	65	66º CONTRATO DERIVADO DEL ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REPARACIÓN Y REFORMA DE APARCAMIENTOS PÚBLICOS DE CONCESIÓN MUNICIPAL (TRABAJO Nº 23/15 PAR ALCALDE SÁINZ DE BARANDA)	3165	3.165,43 €	0,06	07/12/2015	11/12/2015	1799
Diciembre	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD	201300388	195/2012/00002	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REPARACIÓN Y REFORMA DE APARCAMIENTOS PÚBLICOS DE CONCESIÓN MUNICIPAL	Obras	Abierto			Pluralidad de criterios	48	CONSTRUCCIONES SANCHEZ DOMINGUEZ - SANDO, S.A.	A29029428	30/04/2013	09/05/2013	66	65º CONTRATO DERIVADO DEL ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REPARACIÓN Y REFORMA DE APARCAMIENTOS PÚBLICOS DE CONCESIÓN MUNICIPAL (TRABAJO Nº 22/15 PAR LA BAÑEZA)	5740	5.740,20 €	0,33	11/12/2015	17/12/2015	1800
Diciembre	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD	201300388	195/2012/00002	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REPARACIÓN Y REFORMA DE APARCAMIENTOS PÚBLICOS DE CONCESIÓN MUNICIPAL	Obras	Abierto			Pluralidad de criterios	48	CONSTRUCCIONES SANCHEZ DOMINGUEZ - SANDO, S.A.	A29029428	30/04/2013	09/05/2013	67	67º CONTRATO DERIVADO DEL ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REPARACIÓN Y REFORMA DE APARCAMIENTOS PÚBLICOS DE CONCESIÓN MUNICIPAL (TRABAJO Nº 24/15 PAR MARROQUINA)	4806	4.805,94 €	0,33	11/12/2015	17/12/2015	1801
Diciembre	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD	201300388	195/2012/00002	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REPARACIÓN Y REFORMA DE APARCAMIENTOS PÚBLICOS DE CONCESIÓN MUNICIPAL	Obras	Abierto			Pluralidad de criterios	48	CONSTRUCCIONES SANCHEZ DOMINGUEZ - SANDO, S.A.	A29029428	30/04/2013	09/05/2013	68	68º CONTRATO DERIVADO DEL ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REPARACIÓN Y REFORMA DE APARCAMIENTOS PÚBLICOS DE CONCESIÓN MUNICIPAL (TRABAJO Nº 25/15 PAR CÁNDIDO MATEOS)	24069	24.068,63 €	0,2	11/12/2015	17/12/2015	1802
Diciembre	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD	201300388	195/2012/00002	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REPARACIÓN Y REFORMA DE APARCAMIENTOS PÚBLICOS DE CONCESIÓN MUNICIPAL	Obras	Abierto			Pluralidad de criterios	48	CONSTRUCCIONES SANCHEZ DOMINGUEZ - SANDO, S.A.	A29029428	30/04/2013	09/05/2013	69	69º CONTRATO DERIVADO DEL ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REPARACIÓN Y REFORMA DE APARCAMIENTOS PÚBLICOS DE CONCESIÓN MUNICIPAL (TRABAJO Nº 26/15 PAR BOHEMIOS)	29175	29.174,85 €	0,73	11/12/2015	17/12/2015	1803
